label	name	rawTweet	tweet_id	postTweet	keyN
0	user_314	RT @carlquintanilla: * YOUTUBE -WILL REMOVE CONTENT UPLOADED TODAY OR AFTER MISLEADING PEOPLE ALLEGING WIDESPREAD FRAUD OR ERRORS CHANGED 2…	1336725229054296065	alleging changed content errors fraud misleading people remove rt today uploaded widespread will youtube	14
0	user_104	RT @SeanPrevil: This is false. Richard Nixon won both Florida and Ohio and still lost to John F. Kennedy in the 1960 presidential election.…	1336727919440191488	1960 election false florida john kennedy lost nixon ohio presidential richard rt won	13
0	user_376	RT @kylegriffin1: Joe Biden will be president in 42 days.	1336728182947508232	42 biden days joe president rt	6
0	user_184	RT @nytpolitics: The state of Texas filed an audacious lawsuit in the Supreme Court on Tuesday against four other states, asking the justic…	1336728403207049216	audacious court filed justic lawsuit rt state states supreme texas tuesday	11
0	user_272	Just heard on the Rush Limbaugh show A trumpet Say Trump will be inaugurated on January 20, 2021. 😆😆😆 Roll of tape please	1336731847900995587	20 2021 heard inaugurated january limbaugh roll rush show tape trump trumpet 😆😆😆	13
0	user_171	RT @SeanPrevil: This is false. Richard Nixon won both Florida and Ohio and still lost to John F. Kennedy in the 1960 presidential election.…	1336732189246033928	1960 election false florida john kennedy lost nixon ohio presidential richard rt won	13
0	user_191	RT @Franklin_Graham: The State of Texas has filed an election integrity lawsuit against PA, GA, MI, &amp; WI. The suit, filed in the #SCOTUS, a…	1336732034497191936	amp election filed filed ga integrity lawsuit mi pa rt scotus state suit texas wi	15
0	user_4	RT @jimsciutto: New: YouTube will now begin to remove new content that “misleads people by alleging that widespread fraud or errors changed…	1336732741707182085	alleging begin changed content errors fraud misleads new people remove rt widespread youtube	13
0	user_448	RT @jimsciutto: New: YouTube will now begin to remove new content that “misleads people by alleging that widespread fraud or errors changed…	1336735335317991427	alleging begin changed content errors fraud misleads new people remove rt widespread youtube	13
0	user_43	RT @clairecmc: Has no one told Trump that the Texas lawsuit is a joke?	1336735531367944192	joke lawsuit rt texas told trump	6
0	user_78	RT @crampell: Trump Spent $15 Billion On Border Wall But Skimped On Vaccines via @NFAPResearch  https://t.co/ylt8iiPaLA	1336735527240949762	15 billion border rt skimped spent trump vaccines wall	9
0	user_302	RT @CNNPolitics: YouTube will remove new content that alleges fraud surrounding the outcome of the 2020 presidential election https://t.co/…	1336736926490103812	2020 alleges content election fraud outcome presidential remove rt surrounding youtube	11
0	user_458	RT @PissOffTrumpkin: YouTube will start deleting videos that mislead people about the outcome of the presidential election, which could inc…	1336736898635751427	deleting election inc mislead outcome people presidential rt start videos youtube	11
0	user_211	RT @maiamimi: You know what would be cool?  If “journalists” didn’t clutter news feeds with crap about Biden mispronouncing a name while th…	1336737191528177669	biden clutter cool crap didn feeds journalists mispronouncing news rt th	11
0	user_459	RT @Amy_Siskind: .@washingtonpost is keeping track:  more than 5 weeks AFTER the election, and even as the safe harbor deadline has passed,…	1336737188361474054	@washingtonpost deadline election harbor keeping passed rt safe track weeks	10
0	user_441	RT @drmagdalachery: Since mom died at home, I was the first to do her death exam. Just like in residency. My sister &amp; I watched my mother’s…	1336740093919252480	amp death died exam home mom mother residency rt sister watched	11
0	user_70	RT @politico: YouTube will remove any videos that falsely claim widespread voting fraud changed the outcome of the 2020 presidential race h…	1336740188731662336	2020 changed claim falsely fraud outcome presidential race remove rt videos voting widespread youtube	14
0	user_102	RT @BillKristol: This was a month ago: “'What is the downside for humoring him for this little bit of time?,' said one senior Republican of…	1336740857769316352	ago bit downside humoring month of republican rt senior time what	11
0	user_35	RT @jimsciutto: New: YouTube will now begin to remove new content that “misleads people by alleging that widespread fraud or errors changed…	1336741220501090311	alleging begin changed content errors fraud misleads new people remove rt widespread youtube	13
0	user_123	RT @MollyJongFast: You guys, democracy barely held this time and mostly it was because trump is a moron and this legal team was lead by Rud…	1336741367314190337	barely democracy guys held lead legal moron rt rud team time trump	12
0	user_264	RT @kylegriffin1: Breaking: The Nevada Supreme Court has ruled unanimously to dismiss an appeal filed by Trump's campaign seeking to overtu…	1336744869436547076	appeal breaking campaign court dismiss filed nevada overtu rt ruled seeking supreme trump unanimously	14
0	user_29	RT @TeaPainUSA: The biggest losin' streak in Presidential history continues.  https://t.co/fEeMLJQv7a	1336748197495107584	biggest continues history losin presidential rt streak	7
0	user_29	RT @SeanPrevil: This is false. Richard Nixon won both Florida and Ohio and still lost to John F. Kennedy in the 1960 presidential election.…	1336748169716256778	1960 election false florida john kennedy lost nixon ohio presidential richard rt won	13
0	user_17	RT @gDesFaits: #OVERTURN #FightBack #SupremeCourt #WeThePeople #StopTheSteal #Trump #Trump2020   Mes RT de Trump semblent semi-bloqués. Auc…	1336748332945903619	auc bloqués de fightback mes overturn rt rt semblent semi stopthesteal supremecourt trump trump trump2020 wethepeople	16
0	user_248	RT @jimsciutto: “I hope the President will put the country first, congratulate Joe Biden and take pride in his considerable accomplishments…	1336748326725664768	accomplishments biden congratulate considerable country first hope joe president pride put rt	12
0	user_137	RT @Reuters: The U.S. House of Representatives overwhelmingly backed a yearly bill that sets the policy agenda for military spending, and i…	1336748326549561344	agenda backed bill house military overwhelmingly policy representatives rt sets spending yearly	12
0	user_163	RT @washingtonpost: Analysis: Biden has picked a retired general for defense secretary. Here’s why it matters. https://t.co/AjF5kHiAl2	1336748458502447104	analysis biden defense general here matters picked retired rt secretary	10
0	user_102	RT @WalshFreedom: So silly. Trump will never congratulate Biden, and Trump is incapable of “putting the country first.”	1336748446481575937	biden congratulate country first incapable putting rt silly trump trump	10
0	user_143	RT @billybangu2: Trump has amped up unprecedented attacks on press freedom. Here’s Biden’s work ahead https://t.co/hDpGQT1z4Z #SmartNews	1336748438273355776	ahead amped attacks biden freedom here press rt smartnews trump unprecedented work	12
0	user_31	RT @joncoopertweets: I'm excited to learn that President-elect Joe Biden will likely appoint @PeteButtigieg as US ambassador to China. I ca…	1336748972849958919	ambassador appoint biden ca china elect excited joe learn president rt	11
0	user_143	"RT @donwinslow: Dear @realDonaldTrump   Thank you for this interesting piece of trivia.  However, ""bookies"" do not determine the winner of…"	1336749708816080902	bookies dear determine however interesting of piece rt trivia winner	10
0	user_163	RT @NathanLerner: Republicans have cut the number of Early Voting sites in Georgia’s Cobb County in half — primarily removing sites in mino…	1336749991109529602	cobb county cut early georgia half mino number primarily removing republicans rt sites sites voting	15
0	user_159	RT @kayleighmcenany: Chances of Biden winning Pennsylvania, Michigan, Georgia, Wisconsin independently after @realDonaldTrump’s early lead…	1336749987556941825	biden chances early georgia independently lead michigan pennsylvania rt winning wisconsin	11
0	user_65	RT @fairfightaction: We’re excited to wish our founder @staceyabrams a happy birthday! She would LOVE for you to request or return your mai…	1336752892653473796	birthday excited founder happy love mai re request return rt we	11
0	user_249	RT @marceelias: 🚨BREAKING: Michigan Supreme Court DENIES right wing effort to segregate ballots and delay the Michigan’s certification of t…	1336752984529793026	ballots certification court delay denies effort michigan michigan rt segregate supreme wing 🚨breaking	13
0	user_158	RT @joncoopertweets: Rumors that Ivanka Trump is eyeing a run for governor of Florida began swirling late last week. It seemed far-fetched…	1336753809155092482	began eyeing far fetched florida governor ivanka late rt rumors run swirling trump week	14
0	user_291	RT @marceelias: 🚨BREAKING: Michigan Supreme Court DENIES right wing effort to segregate ballots and delay the Michigan’s certification of t…	1336754166182653953	ballots certification court delay denies effort michigan michigan rt segregate supreme wing 🚨breaking	13
0	user_156	RT @marceelias: 🚨BREAKING: Michigan Supreme Court DENIES right wing effort to segregate ballots and delay the Michigan’s certification of t…	1336754683541483520	ballots certification court delay denies effort michigan michigan rt segregate supreme wing 🚨breaking	13
